candidate_name,accepted,proposer,round,quality_total,composite_risk_score,risk_band,margin_to_review,margin_to_reject,nearest_match,pronounceability,syllables,failure_codes,warning_codes,refined_from,lineage,q_distinctiveness,q_novelty,q_pronounceability,q_seam,q_morpheme_hygiene,q_shape,q_typicality,sweep_target,target_type,target_stem,difficulty,in_shortlist,q_stem_avoidance,q_memorability
zuralaprazole,False,ngram_guided,1,54.41,61.52,moderate,-6.52,8.48,alprazolam,0.7515,5,TRADEMARK_HIT,SIMILARITY_MODERATE,,zuralaprazole,0.0,0.517,0.894,1.0,1.0,0.624,0.046,proton pump inhibitor,generic,-prazole,crowded,False,,
bacaprazole,False,ngram_guided,1,63.58,64.33,moderate,-9.33,5.67,anastrozole,0.9214,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,bacaprazole,0.0,0.6,0.879,1.0,1.0,0.952,0.678,proton pump inhibitor,generic,-prazole,crowded,False,,
ibuprazole,False,ngram_guided,1,71.61,70.18,high,-15.18,-0.18,bupranolol,0.8053,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,ibuprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.618,proton pump inhibitor,generic,-prazole,crowded,False,,
ensariboprazole,False,ngram_guided,1,56.84,63.32,moderate,-8.32,6.68,carisoprodol,0.7745,6,TRADEMARK_HIT,SIMILARITY_MODERATE,,ensariboprazole,0.0,0.6,0.879,1.0,1.0,0.237,0.736,proton pump inhibitor,generic,-prazole,crowded,False,,
imexprazole,False,ngram_guided,1,56.51,61.14,moderate,-6.14,8.86,omperazole,0.6453,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,imexprazole,0.0,0.6,0.7,1.0,1.0,0.952,0.026,proton pump inhibitor,generic,-prazole,crowded,False,,
ramiloprazole,False,ngram_guided,1,51.72,58.89,moderate,-3.89,11.11,nimorazole,0.8798,5,TRADEMARK_HIT,SIMILARITY_MODERATE,,ramiloprazole,0.0,0.517,0.894,1.0,0.53,0.624,0.735,proton pump inhibitor,generic,-prazole,crowded,False,,
odroprazole,False,ngram_guided,1,57.94,68.23,moderate,-13.23,1.77,drometrizole,0.8712,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,odroprazole,0.0,0.6,0.733,1.0,1.0,0.952,0.165,proton pump inhibitor,generic,-prazole,crowded,False,,
gefibrikprazole,True,ngram_guided,1,51.35,55.77,moderate,-0.77,14.23,deferiprone,0.6266,5,,SIMILARITY_MODERATE,,gefibrikprazole,0.0,0.6,0.677,1.0,1.0,0.456,0.046,proton pump inhibitor,generic,-prazole,crowded,False,,
degaprazole,False,ngram_guided,1,61.85,62.62,moderate,-7.62,7.38,dicaprate,0.8063,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,degaprazole,0.0,0.6,0.879,1.0,1.0,0.952,0.432,proton pump inhibitor,generic,-prazole,crowded,False,,
nilvaprazole,True,ngram_guided,1,57.94,61.88,moderate,-6.88,8.12,nimorazole,0.7603,4,,SIMILARITY_MODERATE,,nilvaprazole,0.0,0.45,0.854,1.0,1.0,0.862,0.48,proton pump inhibitor,generic,-prazole,crowded,False,,
lidotprazole,False,ngram_guided,1,54.09,67.39,moderate,-12.39,2.61,bisoctrizole,0.6454,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,lidotprazole,0.0,0.45,0.768,1.0,1.0,0.862,0.103,proton pump inhibitor,generic,-prazole,crowded,False,,
proprazole,False,ngram_guided,1,64.65,76.66,high,-21.66,-6.66,propranolol,0.9786,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,proprazole,0.0,1.0,0.683,1.0,1.0,0.873,0.194,proton pump inhibitor,generic,-prazole,crowded,False,,
paniloprazole,False,ngram_guided,1,65.42,64.49,moderate,-9.49,5.51,benzotriazole,0.8814,5,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,paniloprazole,0.0,0.733,0.894,1.0,1.0,0.624,0.999,proton pump inhibitor,generic,-prazole,crowded,False,,
josampiprazole,True,ngram_guided,1,54.53,63.38,moderate,-8.38,6.62,omperazole,0.7838,5,,SIMILARITY_MODERATE,,josampiprazole,0.0,0.564,0.869,1.0,1.0,0.527,0.114,proton pump inhibitor,generic,-prazole,crowded,False,,
temaprazole,False,ngram_guided,1,62.63,66.32,moderate,-11.32,3.68,omperazole,0.8243,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,temaprazole,0.0,0.6,0.879,1.0,1.0,0.952,0.543,proton pump inhibitor,generic,-prazole,crowded,False,,
pralmeprazole,False,ngram_guided,1,56.35,68.03,moderate,-13.03,1.97,drometrizole,0.8499,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,pralmeprazole,0.0,0.517,0.709,1.0,1.0,0.755,0.506,proton pump inhibitor,generic,-prazole,crowded,False,,
tovobineprazole,True,ngram_guided,1,56.67,54.62,low,0.38,15.38,methotrimeprazine,0.7329,6,,,,tovobineprazole,0.015,0.6,0.904,1.0,1.0,0.237,0.611,proton pump inhibitor,generic,-prazole,crowded,False,,
palomiplprazole,True,ngram_guided,1,50.7,54.23,low,0.77,15.77,alprazolam,0.5981,5,,,,palomiplprazole,0.031,0.6,0.655,0.65,1.0,0.456,0.341,proton pump inhibitor,generic,-prazole,crowded,False,,
ozanitaprazole,False,ngram_guided,1,54.17,60.08,moderate,-5.08,9.92,cinitapride,0.8203,6,TRADEMARK_HIT,SIMILARITY_MODERATE,,ozanitaprazole,0.0,0.564,0.904,1.0,1.0,0.309,0.305,proton pump inhibitor,generic,-prazole,crowded,False,,
androxyprazole,True,ngram_guided,1,41.53,65.25,moderate,-10.25,4.75,hydroxyproline,0.9703,5,,SIMILARITY_MODERATE,,androxyprazole,0.0,0.564,0.566,1.0,0.18,0.527,0.739,proton pump inhibitor,generic,-prazole,crowded,False,,
ebuprazole,False,ngram_guided+refined,1,67.29,70.18,high,-15.18,-0.18,bupranolol,0.7946,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,ibuprazole,ibuprazole -> ebuprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
ubuprazole,False,ngram_guided+refined,1,67.29,70.18,high,-15.18,-0.18,bupranolol,0.7645,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,ibuprazole,ibuprazole -> ebuprazole -> ubuprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
ubiprazole,False,ngram_guided+refined,1,67.29,70.0,high,-15.0,0.0,virazole,0.8171,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,ibuprazole,ibuprazole -> ebuprazole -> ubuprazole -> ubiprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
sojprazole,False,ngram_guided+refined,1,64.12,70.76,high,-15.76,-0.76,omperazole,0.6228,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,sotprazole,sotprazole -> sojprazole,0.0,1.0,0.742,1.0,1.0,0.873,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
sujprazole,False,ngram_guided+refined,1,64.12,63.81,moderate,-8.81,6.19,omperazole,0.6323,3,TRADEMARK_HIT,SIMILARITY_MODERATE,sotprazole,sotprazole -> sojprazole -> sujprazole,0.0,1.0,0.742,1.0,1.0,0.873,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
ehoprazole,False,grammar+refined,1,67.29,63.05,moderate,-8.05,6.95,omperazole,0.7076,4,TRADEMARK_HIT,SIMILARITY_MODERATE,eboprazole,eboprazole -> ehoprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
ejoprazole,False,grammar+refined,1,67.29,64.33,moderate,-9.33,5.67,benzotriazole,0.6575,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,eboprazole,eboprazole -> ehoprazole -> ejoprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
epoprazole,False,grammar+refined,1,67.52,65.5,moderate,-10.5,4.5,omperazole,0.8221,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,eboprazole,eboprazole -> ehoprazole -> ejoprazole -> epoprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.033,proton pump inhibitor,generic,-prazole,crowded,False,,
ikoprazole,False,grammar+refined,1,67.29,65.66,moderate,-10.66,4.34,nimorazole,0.6192,4,TRADEMARK_HIT,SIMILARITY_MODERATE,ixoprazole,ixoprazole -> ikoprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
ipoprazole,False,grammar+refined,1,67.29,69.07,moderate,-14.07,0.93,nimorazole,0.7752,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,ixoprazole,ixoprazole -> ikoprazole -> ipoprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
iboprazole,False,grammar+refined,1,67.32,71.19,high,-16.19,-1.19,nimorazole,0.7961,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,ixoprazole,ixoprazole -> ikoprazole -> ipoprazole -> iboprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.004,proton pump inhibitor,generic,-prazole,crowded,False,,
muxoprazole,False,grammar+refined,1,66.83,61.33,moderate,-6.33,8.67,miconazole,0.7072,4,TRADEMARK_HIT,SIMILARITY_MODERATE,maxoprazole,maxoprazole -> muxoprazole,0.0,1.0,0.879,1.0,1.0,0.952,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
mumoprazole,False,grammar+refined,1,66.83,74.15,high,-19.15,-4.15,nimorazole,0.8173,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,maxoprazole,maxoprazole -> muxoprazole -> mumoprazole,0.0,1.0,0.879,1.0,1.0,0.952,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
mumiprazole,False,grammar+refined,1,66.83,66.32,moderate,-11.32,3.68,omperazole,0.8299,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,maxoprazole,maxoprazole -> muxoprazole -> mumoprazole -> mumiprazole,0.0,1.0,0.879,1.0,1.0,0.952,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
gediprazole,False,grammar+refined,1,58.83,64.81,moderate,-9.81,5.19,metipranolol,0.8278,4,TRADEMARK_HIT,SIMILARITY_MODERATE,gidiprazole,gidiprazole -> gediprazole,0.0,0.6,0.879,1.0,1.0,0.952,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
gebiprazole,False,grammar+refined,1,66.83,63.99,moderate,-8.99,6.01,virazole,0.7388,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,gidiprazole,gidiprazole -> gediprazole -> gebiprazole,0.0,1.0,0.879,1.0,1.0,0.952,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
gabiprazole,False,grammar+refined,1,58.84,65.0,moderate,-10.0,5.0,dapiprazole,0.8296,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,gidiprazole,gidiprazole -> gediprazole -> gebiprazole -> gabiprazole,0.0,0.6,0.879,1.0,1.0,0.952,0.001,proton pump inhibitor,generic,-prazole,crowded,False,,
poxoprazole,False,grammar+refined,1,58.85,62.61,moderate,-7.61,7.39,epoxiconazole,0.8656,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,pixoprazole,pixoprazole -> poxoprazole,0.0,0.6,0.879,1.0,1.0,0.952,0.003,proton pump inhibitor,generic,-prazole,crowded,False,,
pocoprazole,False,grammar+refined,1,58.83,67.45,moderate,-12.45,2.55,tioconazole,0.8815,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,pixoprazole,pixoprazole -> poxoprazole -> pocoprazole,0.0,0.6,0.879,1.0,1.0,0.952,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
povoprazole,False,grammar+refined,1,66.84,62.32,moderate,-7.32,7.68,propranolol,0.7755,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,pixoprazole,pixoprazole -> poxoprazole -> pocoprazole -> povoprazole,0.0,1.0,0.879,1.0,1.0,0.952,0.001,proton pump inhibitor,generic,-prazole,crowded,False,,
sornoprazole,False,grammar+refined,1,59.23,64.84,moderate,-9.84,5.16,ornidazole,0.8224,4,TRADEMARK_HIT,SIMILARITY_MODERATE,sirnoprazole,sirnoprazole -> sornoprazole,0.0,0.68,0.854,1.0,1.0,0.862,0.007,proton pump inhibitor,generic,-prazole,crowded,False,,
sernoprazole,False,grammar+refined,1,59.22,65.56,moderate,-10.56,4.44,benzotriazole,0.8294,4,TRADEMARK_HIT,SIMILARITY_MODERATE,sirnoprazole,sirnoprazole -> sornoprazole -> sernoprazole,0.0,0.68,0.854,1.0,1.0,0.862,0.005,proton pump inhibitor,generic,-prazole,crowded,False,,
secnoprazole,False,grammar+refined,1,59.21,73.32,high,-18.32,-3.32,secnidazole,0.6755,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,sirnoprazole,sirnoprazole -> sornoprazole -> sernoprazole -> secnoprazole,0.0,0.68,0.854,1.0,1.0,0.862,0.004,proton pump inhibitor,generic,-prazole,crowded,False,,
botiprazole,False,grammar,2,58.84,67.19,moderate,-12.19,2.81,metipranolol,0.8266,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,botiprazole,0.0,0.6,0.879,1.0,1.0,0.952,0.001,proton pump inhibitor,generic,-prazole,crowded,False,,
futoprazole,False,grammar,2,66.95,63.89,moderate,-8.89,6.11,butoconazole,0.767,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,futoprazole,0.0,1.0,0.879,1.0,1.0,0.952,0.017,proton pump inhibitor,generic,-prazole,crowded,False,,
aziprazole,False,grammar,2,73.77,71.9,high,-16.9,-1.9,virazole,0.834,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,aziprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.926,proton pump inhibitor,generic,-prazole,crowded,False,,
felmoprazole,False,grammar,2,59.36,63.59,moderate,-8.59,6.41,felimazole,0.7613,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,felmoprazole,0.0,0.68,0.854,1.0,1.0,0.862,0.026,proton pump inhibitor,generic,-prazole,crowded,False,,
arveprazole,False,grammar,2,58.51,65.32,moderate,-10.32,4.68,feprazone,0.7734,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,arveprazole,0.0,0.6,0.854,1.0,1.0,0.952,0.003,proton pump inhibitor,generic,-prazole,crowded,False,,
sucoprazole,False,grammar,2,66.84,66.6,moderate,-11.6,3.4,fluconazole,0.9301,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,sucoprazole,0.0,1.0,0.879,1.0,1.0,0.952,0.001,proton pump inhibitor,generic,-prazole,crowded,False,,
cegiprazole,False,grammar,2,66.83,67.85,moderate,-12.85,2.15,celiprolol,0.6925,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,cegiprazole,0.0,1.0,0.879,1.0,1.0,0.952,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
phopaprazole,False,grammar,2,59.26,60.99,moderate,-5.99,9.01,fomepizole,0.8873,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,phopaprazole,0.0,0.68,0.854,1.0,1.0,0.862,0.011,proton pump inhibitor,generic,-prazole,crowded,False,,
inaprazole,False,grammar,2,71.9,71.32,high,-16.32,-1.32,anastrozole,0.8952,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,inaprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.66,proton pump inhibitor,generic,-prazole,crowded,False,,
elaprazole,False,grammar,2,73.6,78.21,high,-23.21,-8.21,elaprase,0.8535,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,elaprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.902,proton pump inhibitor,generic,-prazole,crowded,False,,
asveoprazole,False,grammar,2,64.48,61.39,moderate,-6.39,8.61,feprazone,0.7614,5,TRADEMARK_HIT,SIMILARITY_MODERATE,,asveoprazole,0.0,1.0,0.869,1.0,1.0,0.731,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
basomuprazole,False,grammar,2,58.42,63.08,moderate,-8.08,6.92,drometrizole,0.7183,5,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,basomuprazole,0.0,0.733,0.894,1.0,1.0,0.624,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
ediprazole,False,grammar,2,67.29,69.52,moderate,-14.52,0.48,virazole,0.871,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,ediprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
atakiprazole,False,grammar,2,64.91,64.93,moderate,-9.93,5.07,anastrozole,0.6556,5,TRADEMARK_HIT,SIMILARITY_MODERATE,,atakiprazole,0.0,1.0,0.894,1.0,1.0,0.731,0.012,proton pump inhibitor,generic,-prazole,crowded,False,,
amimiprazole,False,grammar,2,65.13,69.14,moderate,-14.14,0.86,nimorazole,0.8063,5,TRADEMARK_HIT,SIMILARITY_MODERATE,,amimiprazole,0.0,1.0,0.894,1.0,1.0,0.731,0.043,proton pump inhibitor,generic,-prazole,crowded,False,,
tepaprazole,False,grammar,2,60.6,65.66,moderate,-10.66,4.34,atipamezole,0.8368,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,tepaprazole,0.0,0.6,0.879,1.0,1.0,0.952,0.254,proton pump inhibitor,generic,-prazole,crowded,False,,
agoprazole,False,grammar,2,67.29,64.49,moderate,-9.49,5.51,omperazole,0.848,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,agoprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
bemiprazole,False,grammar,2,62.93,66.32,moderate,-11.32,3.68,omperazole,0.8372,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,bemiprazole,0.0,0.6,0.879,1.0,1.0,0.952,0.586,proton pump inhibitor,generic,-prazole,crowded,False,,
pilaprazole,True,grammar,2,66.9,65.57,moderate,-10.57,4.43,elaprase,0.8534,4,,SIMILARITY_MODERATE,,pilaprazole,0.0,1.0,0.879,1.0,1.0,0.952,0.01,proton pump inhibitor,generic,-prazole,crowded,True,,
lairlonoprazole,True,grammar,2,59.32,53.53,low,1.47,16.47,vonoprazan,0.7284,5,,,,lairlonoprazole,0.059,0.8,0.869,1.0,1.0,0.456,0.026,proton pump inhibitor,generic,-prazole,crowded,False,,
covaprazole,False,grammar,2,58.87,66.29,moderate,-11.29,3.71,vaprisol,0.8201,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,covaprazole,0.0,0.6,0.879,1.0,1.0,0.952,0.006,proton pump inhibitor,generic,-prazole,crowded,False,,
boctiprazole,False,grammar,2,59.18,65.08,moderate,-10.08,4.92,bisoctrizole,0.8059,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,boctiprazole,0.0,0.68,0.854,1.0,1.0,0.862,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
dompoprazole,False,grammar,2,59.19,74.25,high,-19.25,-4.25,omperazole,0.7545,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,dompoprazole,0.0,0.68,0.854,1.0,1.0,0.862,0.001,proton pump inhibitor,generic,-prazole,crowded,False,,
oqeprazole,False,grammar,2,67.29,70.46,high,-15.46,-0.46,letrozole,0.6117,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,oqeprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.0,proton pump inhibitor,generic,-prazole,crowded,False,,
lumbroprazole,False,ngram_guided,2,46.97,62.46,moderate,-7.46,7.54,lumbrokinase,0.9151,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,lumbroprazole,0.0,0.3,0.647,1.0,0.53,0.755,0.983,proton pump inhibitor,generic,-prazole,crowded,False,,
bamprazole,False,ngram_guided,2,66.59,75.77,high,-20.77,-5.77,omperazole,0.8545,3,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,bamprazole,0.0,1.0,0.742,1.0,1.0,0.873,0.352,proton pump inhibitor,generic,-prazole,crowded,False,,
ataprazole,False,ngram_guided,2,71.84,69.08,moderate,-14.08,0.92,anastrozole,0.8374,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,ataprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.65,proton pump inhibitor,generic,-prazole,crowded,False,,
neuruxprazole,True,ngram_guided,2,60.52,54.13,low,0.87,15.87,neurospora,0.565,4,,,,neuruxprazole,0.035,0.517,0.7,1.0,1.0,0.755,0.999,proton pump inhibitor,generic,-prazole,crowded,True,,
eryprazole,False,ngram_guided,2,66.07,64.21,moderate,-9.21,5.79,erythritol,0.8571,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,eryprazole,0.0,1.0,0.768,1.0,1.0,0.998,0.049,proton pump inhibitor,generic,-prazole,crowded,False,,
reveliprazole,False,ngram_guided,2,65.22,63.89,moderate,-8.89,6.11,felimazole,0.8502,5,TRADEMARK_HIT,SIMILARITY_MODERATE,,reveliprazole,0.0,0.733,0.894,1.0,1.0,0.624,0.971,proton pump inhibitor,generic,-prazole,crowded,False,,
dacliprazole,True,ngram_guided,2,56.83,65.52,moderate,-10.52,4.48,climbazole,0.7903,4,,SIMILARITY_MODERATE,,dacliprazole,0.0,0.45,0.733,1.0,1.0,0.862,0.563,proton pump inhibitor,generic,-prazole,crowded,False,,
bremdurvprazole,True,ngram_guided,2,49.85,60.11,moderate,-5.11,9.89,drometrizole,0.6216,4,,SIMILARITY_MODERATE,,bremdurvprazole,0.0,0.6,0.622,0.65,1.0,0.587,0.204,proton pump inhibitor,generic,-prazole,crowded,False,,
dosprazole,False,ngram_guided,2,64.84,66.72,moderate,-11.72,3.28,anastrozole,0.8269,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,dosprazole,0.0,1.0,0.742,1.0,1.0,0.873,0.103,proton pump inhibitor,generic,-prazole,crowded,False,,
clofprazole,True,ngram_guided,2,60.08,66.57,moderate,-11.57,3.43,clotrimazole,0.8063,3,,SIMILARITY_MODERATE,,clofprazole,0.0,0.6,0.596,1.0,1.0,0.828,0.923,proton pump inhibitor,generic,-prazole,crowded,False,,
lixekiprazole,True,ngram_guided,2,58.58,69.87,moderate,-14.87,0.13,elixircurozole,0.6985,5,,SIMILARITY_MODERATE,,lixekiprazole,0.0,0.517,0.894,1.0,1.0,0.624,0.641,proton pump inhibitor,generic,-prazole,crowded,False,,
choprazole,False,ngram_guided,2,65.79,64.08,moderate,-9.08,5.92,omperazole,0.914,3,TRADEMARK_HIT,SIMILARITY_MODERATE,,choprazole,0.0,1.0,0.829,1.0,1.0,0.873,0.065,proton pump inhibitor,generic,-prazole,crowded,False,,
atiprazole,False,ngram_guided,2,69.89,71.92,high,-16.92,-1.92,atipamezole,0.7921,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,atiprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.372,proton pump inhibitor,generic,-prazole,crowded,False,,
alaprazole,False,ngram_guided,2,71.39,76.05,high,-21.05,-6.05,alprazolam,0.8918,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,alaprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.586,proton pump inhibitor,generic,-prazole,crowded,False,,
talkprazole,False,ngram_guided,2,52.58,69.39,moderate,-14.39,0.61,alprazolam,0.5809,3,TRADEMARK_HIT,SIMILARITY_MODERATE,,talkprazole,0.0,0.6,0.574,0.65,1.0,0.828,0.344,proton pump inhibitor,generic,-prazole,crowded,False,,
rhuprazole,False,ngram_guided,2,62.62,61.77,moderate,-6.77,8.23,omperazole,0.7543,3,TRADEMARK_HIT,SIMILARITY_MODERATE|ILLEGAL_ONSET_CLUSTER,,rhuprazole,0.0,1.0,0.63,1.0,1.0,0.873,0.009,proton pump inhibitor,generic,-prazole,crowded,False,,
vasoprazole,False,ngram_guided,2,60.01,68.55,moderate,-13.55,1.45,masoprocol,0.8679,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,vasoprazole,0.0,0.6,0.879,1.0,1.0,0.952,0.169,proton pump inhibitor,generic,-prazole,crowded,False,,
fosapaprazole,True,ngram_guided,2,59.15,61.79,moderate,-6.79,8.21,posaconazole,0.8461,5,,SIMILARITY_MODERATE,,fosapaprazole,0.0,0.517,0.894,1.0,1.0,0.624,0.723,proton pump inhibitor,generic,-prazole,crowded,False,,
aclprazole,False,ngram_guided,2,58.92,74.56,high,-19.56,-4.56,alprazolam,0.5889,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,aclprazole,0.0,1.0,0.574,0.65,1.0,0.873,0.043,proton pump inhibitor,generic,-prazole,crowded,False,,
oflprazole,False,ngram_guided,2,58.66,71.11,high,-16.11,-1.11,alprazolam,0.5889,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,oflprazole,0.0,1.0,0.574,0.65,1.0,0.873,0.006,proton pump inhibitor,generic,-prazole,crowded,False,,
nadprazole,False,ngram_guided,2,67.55,72.58,high,-17.58,-2.58,anastrozole,0.6697,3,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,nadprazole,0.0,1.0,0.742,1.0,1.0,0.873,0.489,proton pump inhibitor,generic,-prazole,crowded,False,,
relprazole,False,ngram_guided,2,67.4,71.83,high,-16.83,-1.83,alprazolam,0.8575,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,relprazole,0.0,1.0,0.742,1.0,1.0,0.873,0.467,proton pump inhibitor,generic,-prazole,crowded,False,,
pumpprazole,False,ngram_guided,2,50.36,74.18,high,-19.18,-4.18,omperazole,0.6067,3,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,pumpprazole,0.0,0.6,0.742,0.4,1.0,0.828,0.013,proton pump inhibitor,generic,-prazole,crowded,False,,
ozaprazole,False,ngram_guided,2,67.46,67.36,moderate,-12.36,2.64,vaprisol,0.8472,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,ozaprazole,0.0,1.0,0.879,1.0,1.0,0.998,0.026,proton pump inhibitor,generic,-prazole,crowded,False,,
